Date,Open,High,Low,Close,Change_Pct,Volume
2005-03-02,21330.71,21330.71,21330.71,21330.71,-1.52,0
2005-03-03,21009.71,21009.71,21009.71,21009.71,-1.5,0
2005-03-04,21158.96,21158.96,21158.96,21158.96,0.71,0
2005-03-07,21345.92,21345.92,21345.92,21345.92,0.88,0
2005-03-08,21403.71,21403.71,21403.71,21403.71,0.27,0
2005-03-09,21369.86,21369.86,21369.86,21369.86,-0.16,0
2005-03-10,21332.26,21332.26,21332.26,21332.26,-0.18,0
2005-03-11,21429.83,21429.83,21429.83,21429.83,0.46,0
2005-03-14,21381.63,21381.63,21381.63,21381.63,-0.22,0
2005-03-15,21177.45,21177.45,21177.45,21177.45,-0.95,0
2005-03-16,21034.23,21034.23,21034.23,21034.23,-0.68,0
2005-03-17,20958.84,20958.84,20958.84,20958.84,-0.36,0
2005-03-18,21013.59,21013.59,21013.59,21013.59,0.26,0
2005-03-21,20951.49,20951.49,20951.49,20951.49,-0.3,0
2005-03-22,20919.91,20919.91,20919.91,20919.91,-0.15,0
2005-03-23,20852.41,20852.41,20852.41,20852.41,-0.32,0
2005-03-24,20737.13,20737.13,20737.13,20737.13,-0.55,0
2005-03-29,20731.56,20731.56,20731.56,20731.56,-0.03,0
2005-03-30,20726.15,20726.15,20726.15,20726.15,-0.03,0
2005-03-31,20682.37,20682.37,20682.37,20682.37,-0.21,0
2005-04-01,20710.84,20710.84,20710.84,20710.84,0.14,0
2005-04-04,20682.74,20682.74,20682.74,20682.74,-0.14,0
2005-04-05,20752.98,20752.98,20752.98,20752.98,0.34,0
2005-04-06,20752.93,20752.93,20752.93,20752.93,-0.0,0
2005-04-07,20930.16,20930.16,20930.16,20930.16,0.85,0
2005-04-08,20987.74,20987.74,20987.74,20987.74,0.28,0
2005-04-11,21039.63,21039.63,21039.63,21039.63,0.25,0
2005-04-12,20894.88,20894.88,20894.88,20894.88,-0.69,0
2005-04-13,20910.53,20910.53,20910.53,20910.53,0.07,0
2005-04-14,20942.62,20942.62,20942.62,20942.62,0.15,0
2005-04-15,21213.84,21213.84,21213.84,21213.84,1.3,0
2005-04-18,21533.89,21533.89,21533.89,21533.89,1.51,0
2005-04-19,21883.66,21883.66,21883.66,21883.66,1.62,0
2005-04-20,22206.25,22206.25,22206.25,22206.25,1.47,0
2005-04-22,22371.02,22371.02,22371.02,22371.02,0.74,0
2005-04-25,22370.96,22370.96,22370.96,22370.96,-0.0,0
2005-04-26,22463.8,22463.8,22463.8,22463.8,0.42,0
2005-04-27,22414.83,22414.83,22414.83,22414.83,-0.22,0
2005-04-28,22204.05,22204.05,22204.05,22204.05,-0.94,0
2005-04-29,21961.7,21961.7,21961.7,21961.7,-1.09,0
2005-05-03,21699.49,21699.49,21699.49,21699.49,-1.19,0
2005-05-04,21699.43,21699.43,21699.43,21699.43,-0.0,0
2005-05-05,21841.75,21841.75,21841.75,21841.75,0.66,0
2005-05-06,22003.71,22003.71,22003.71,22003.71,0.74,0
2005-05-09,21781.9,21781.9,21781.9,21781.9,-1.01,0
2005-05-10,21731.09,21731.09,21731.09,21731.09,-0.23,0
2005-05-11,21783.87,21783.87,21783.87,21783.87,0.24,0
2005-05-12,21817.24,21817.24,21817.24,21817.24,0.15,0
2005-05-13,21814.96,21814.96,21814.96,21814.96,-0.01,0
2005-05-16,21866.73,21866.73,21866.73,21866.73,0.24,0
2005-05-17,21866.67,21866.67,21866.67,21866.67,-0.0,0
2005-05-18,21859.71,21859.71,21859.71,21859.71,-0.03,0
2005-05-19,21773.97,21773.97,21773.97,21773.97,-0.39,0
2005-05-20,21619.41,21619.41,21619.41,21619.41,-0.71,0
2005-05-23,21507.79,21507.79,21507.79,21507.79,-0.52,0
2005-05-24,21434.63,21434.63,21434.63,21434.63,-0.34,0
2005-05-25,21434.57,21434.57,21434.57,21434.57,-0.0,0
2005-05-26,21392.96,21392.96,21392.96,21392.96,-0.19,0
2005-05-27,21392.91,21392.91,21392.91,21392.91,-0.0,0
2005-05-31,21482.08,21482.08,21482.08,21482.08,0.42,0
2005-06-01,21482.03,21482.03,21482.03,21482.03,-0.0,0
2005-06-02,21450.18,21450.18,21450.18,21450.18,-0.15,0
2005-06-03,21454.01,21454.01,21454.01,21454.01,0.02,0
2005-06-06,21375.8,21375.8,21375.8,21375.8,-0.36,0
2005-06-07,21512.6,21512.6,21512.6,21512.6,0.64,0
2005-06-08,21689.09,21689.09,21689.09,21689.09,0.82,0
2005-06-09,21651.47,21651.47,21651.47,21651.47,-0.17,0
2005-06-10,21621.75,21621.75,21621.75,21621.75,-0.14,0
2005-06-13,21621.7,21621.7,21621.7,21621.7,-0.0,0
2005-06-14,21768.34,21768.34,21768.34,21768.34,0.68,0
2005-06-15,21688.7,21688.7,21688.7,21688.7,-0.37,0
2005-06-16,21770.98,21770.98,21770.98,21770.98,0.38,0
2005-06-17,21903.83,21903.83,21903.83,21903.83,0.61,0
2005-06-20,21880.73,21880.73,21880.73,21880.73,-0.11,0
2005-06-21,21793.45,21793.45,21793.45,21793.45,-0.4,0
2005-06-22,21920.62,21920.62,21920.62,21920.62,0.58,0
2005-06-23,21841.65,21841.65,21841.65,21841.65,-0.36,0
2005-06-24,21831.41,21831.41,21831.41,21831.41,-0.05,0
2005-06-27,21709.78,21709.78,21709.78,21709.78,-0.56,0
2005-06-28,21758.63,21758.63,21758.63,21758.63,0.23,0
2005-06-29,21679.94,21679.94,21679.94,21679.94,-0.36,0
2005-06-30,21564.78,21564.78,21564.78,21564.78,-0.53,0
2005-07-01,21626.44,21626.44,21626.44,21626.44,0.29,0
2005-07-04,21522.13,21522.13,21522.13,21522.13,-0.48,0
2005-07-05,21507.11,21507.11,21507.11,21507.11,-0.07,0
2005-07-06,21397.0,21397.0,21397.0,21397.0,-0.51,0
2005-07-07,21452.38,21452.38,21452.38,21452.38,0.26,0
2005-07-08,21459.15,21459.15,21459.15,21459.15,0.03,0
2005-07-11,21431.05,21431.05,21431.05,21431.05,-0.13,0
2005-07-12,21496.8,21496.8,21496.8,21496.8,0.31,0
2005-07-13,21497.63,21497.63,21497.63,21497.63,0.0,0
2005-07-14,21521.24,21521.24,21521.24,21521.24,0.11,0
2005-07-15,21605.72,21605.72,21605.72,21605.72,0.39,0
2005-07-18,21555.48,21555.48,21555.48,21555.48,-0.23,0
2005-07-19,21539.76,21539.76,21539.76,21539.76,-0.07,0
2005-07-20,21574.51,21574.51,21574.51,21574.51,0.16,0
2005-07-21,21486.85,21486.85,21486.85,21486.85,-0.41,0
2005-07-22,21521.65,21521.65,21521.65,21521.65,0.16,0
2005-07-25,21576.87,21576.87,21576.87,21576.87,0.26,0
2005-07-26,21705.57,21705.57,21705.57,21705.57,0.6,0
2005-07-27,21802.19,21802.19,21802.19,21802.19,0.45,0
2005-07-28,21911.06,21911.06,21911.06,21911.06,0.5,0
2005-07-29,21911.0,21911.0,21911.0,21911.0,-0.0,0
2005-08-01,21910.95,21910.95,21910.95,21910.95,-0.0,0
2005-08-02,22148.36,22148.36,22148.36,22148.36,1.08,0
2005-08-03,22336.13,22336.13,22336.13,22336.13,0.85,0
2005-08-04,22224.8,22224.8,22224.8,22224.8,-0.5,0
2005-08-05,22085.89,22085.89,22085.89,22085.89,-0.63,0
2005-08-08,21936.35,21936.35,21936.35,21936.35,-0.68,0
2005-08-09,21749.71,21749.71,21749.71,21749.71,-0.85,0
2005-08-10,21749.66,21749.66,21749.66,21749.66,-0.0,0
2005-08-11,21871.83,21871.83,21871.83,21871.83,0.56,0
2005-08-12,21735.68,21735.68,21735.68,21735.68,-0.62,0
2005-08-15,21868.34,21868.34,21868.34,21868.34,0.61,0
2005-08-16,21812.61,21812.61,21812.61,21812.61,-0.25,0
2005-08-17,21894.93,21894.93,21894.93,21894.93,0.38,0
2005-08-18,21998.81,21998.81,21998.81,21998.81,0.47,0
2005-08-19,21983.95,21983.95,21983.95,21983.95,-0.07,0
2005-08-22,21934.45,21934.45,21934.45,21934.45,-0.23,0
2005-08-23,22031.56,22031.56,22031.56,22031.56,0.44,0
2005-08-24,21919.33,21919.33,21919.33,21919.33,-0.51,0
2005-08-25,21987.41,21987.41,21987.41,21987.41,0.31,0
2005-08-26,22230.47,22230.47,22230.47,22230.47,1.11,0
2005-08-29,22375.07,22375.07,22375.07,22375.07,0.65,0
2005-08-30,22589.26,22589.26,22589.26,22589.26,0.96,0
2005-08-31,22935.36,22935.36,22935.36,22935.36,1.53,0
2005-09-01,23389.72,23389.72,23389.72,23389.72,1.98,0
2005-09-02,24061.89,24061.89,24061.89,24061.89,2.87,0
2005-09-05,24757.12,24757.12,24757.12,24757.12,2.89,0
2005-09-06,24757.06,24757.06,24757.06,24757.06,-0.0,0
2005-09-07,24409.53,24409.53,24409.53,24409.53,-1.4,0
2005-09-08,23765.85,23765.85,23765.85,23765.85,-2.64,0
2005-09-09,23566.61,23566.61,23566.61,23566.61,-0.84,0
2005-09-12,23465.67,23465.67,23465.67,23465.67,-0.43,0
2005-09-13,23465.61,23465.61,23465.61,23465.61,-0.0,0
2005-09-14,23465.55,23465.55,23465.55,23465.55,-0.0,0
2005-09-15,23676.61,23676.61,23676.61,23676.61,0.9,0
2005-09-16,23993.33,23993.33,23993.33,23993.33,1.34,0
2005-09-19,24195.36,24195.36,24195.36,24195.36,0.84,0
2005-09-20,24138.07,24138.07,24138.07,24138.07,-0.24,0
2005-09-21,24055.58,24055.58,24055.58,24055.58,-0.34,0
2005-09-22,24098.88,24098.88,24098.88,24098.88,0.18,0
2005-09-23,24490.46,24490.46,24490.46,24490.46,1.62,0
2005-09-26,24490.39,24490.39,24490.39,24490.39,-0.0,0
2005-09-27,24437.59,24437.59,24437.59,24437.59,-0.22,0
2005-09-28,24393.36,24393.36,24393.36,24393.36,-0.18,0
2005-09-29,24621.39,24621.39,24621.39,24621.39,0.93,0
2005-09-30,24635.91,24635.91,24635.91,24635.91,0.06,0
2005-10-04,24582.73,24582.73,24582.73,24582.73,-0.22,0
2005-10-05,24695.12,24695.12,24695.12,24695.12,0.46,0
2005-10-06,24526.33,24526.33,24526.33,24526.33,-0.68,0
2005-10-07,24604.53,24604.53,24604.53,24604.53,0.32,0
2005-10-10,24639.83,24639.83,24639.83,24639.83,0.14,0
2005-10-11,24639.77,24639.77,24639.77,24639.77,-0.0,0
2005-10-12,24692.32,24692.32,24692.32,24692.32,0.21,0
2005-10-13,24840.31,24840.31,24840.31,24840.31,0.6,0
2005-10-14,24888.4,24888.4,24888.4,24888.4,0.19,0
2005-10-17,25144.32,25144.32,25144.32,25144.32,1.03,0
2005-10-18,25405.19,25405.19,25405.19,25405.19,1.04,0
2005-10-19,25405.12,25405.12,25405.12,25405.12,-0.0,0
2005-10-20,25870.52,25870.52,25870.52,25870.52,1.83,0
2005-10-21,26221.9,26221.9,26221.9,26221.9,1.36,0
2005-10-24,25928.53,25928.53,25928.53,25928.53,-1.12,0
2005-10-25,25760.04,25760.04,25760.04,25760.04,-0.65,0
2005-10-26,25785.1,25785.1,25785.1,25785.1,0.1,0
2005-10-27,25738.21,25738.21,25738.21,25738.21,-0.18,0
2005-10-28,25831.47,25831.47,25831.47,25831.47,0.36,0
2005-10-31,25873.81,25873.81,25873.81,25873.81,0.16,0
2005-11-01,26103.75,26103.75,26103.75,26103.75,0.89,0
2005-11-04,26136.79,26136.79,26136.79,26136.79,0.13,0
2005-11-07,26030.2,26030.2,26030.2,26030.2,-0.41,0
2005-11-08,25821.6,25821.6,25821.6,25821.6,-0.8,0
2005-11-09,25690.36,25690.36,25690.36,25690.36,-0.51,0
2005-11-10,25690.29,25690.29,25690.29,25690.29,-0.0,0
2005-11-11,25525.46,25525.46,25525.46,25525.46,-0.64,0
2005-11-14,25453.63,25453.63,25453.63,25453.63,-0.28,0
2005-11-15,25435.2,25435.2,25435.2,25435.2,-0.07,0
2005-11-16,25515.36,25515.36,25515.36,25515.36,0.32,0
2005-11-17,25599.13,25599.13,25599.13,25599.13,0.33,0
2005-11-18,25657.33,25657.33,25657.33,25657.33,0.23,0
2005-11-21,25676.56,25676.56,25676.56,25676.56,0.07,0
2005-11-22,25472.37,25472.37,25472.37,25472.37,-0.8,0
2005-11-23,25267.71,25267.71,25267.71,25267.71,-0.8,0
2005-11-24,25267.64,25267.64,25267.64,25267.64,-0.0,0
2005-11-25,25213.03,25213.03,25213.03,25213.03,-0.22,0
2005-11-28,24991.28,24991.28,24991.28,24991.28,-0.88,0
2005-11-29,24689.47,24689.47,24689.47,24689.47,-1.21,0
2005-11-30,24355.85,24355.85,24355.85,24355.85,-1.35,0
2005-12-01,24355.79,24355.79,24355.79,24355.79,-0.0,0
2005-12-02,24086.29,24086.29,24086.29,24086.29,-1.11,0
2005-12-05,24019.13,24019.13,24019.13,24019.13,-0.28,0
2005-12-06,24207.8,24207.8,24207.8,24207.8,0.79,0
2005-12-07,24207.74,24207.74,24207.74,24207.74,-0.0,0
2005-12-08,24388.6,24388.6,24388.6,24388.6,0.75,0
2005-12-09,24388.54,24388.54,24388.54,24388.54,-0.0,0
2005-12-12,24310.62,24310.62,24310.62,24310.62,-0.32,0
2005-12-13,23987.6,23987.6,23987.6,23987.6,-1.33,0
2005-12-14,23764.93,23764.93,23764.93,23764.93,-0.93,0
2005-12-15,23603.92,23603.92,23603.92,23603.92,-0.68,0
2005-12-16,23733.02,23733.02,23733.02,23733.02,0.55,0
2005-12-19,23756.92,23756.92,23756.92,23756.92,0.1,0
2005-12-20,23650.58,23650.58,23650.58,23650.58,-0.45,0
2005-12-21,23650.52,23650.52,23650.52,23650.52,-0.0,0
2005-12-22,23650.47,23650.47,23650.47,23650.47,-0.0,0
2005-12-23,23739.52,23739.52,23739.52,23739.52,0.38,0
2005-12-28,23922.74,23922.74,23922.74,23922.74,0.77,0
2005-12-29,23921.6,23921.6,23921.6,23921.6,-0.0,0
2005-12-30,24085.76,24085.76,24085.76,24085.76,0.69,0
2006-01-03,24085.71,24085.71,24085.71,24085.71,-0.0,0
2006-01-04,23945.29,23945.29,23945.29,23945.29,-0.58,0
2006-01-05,24105.91,24105.91,24105.91,24105.91,0.67,0
2006-01-06,24105.85,24105.85,24105.85,24105.85,-0.0,0
2006-01-09,24116.67,24116.67,24116.67,24116.67,0.04,0
2006-01-12,24141.33,24141.33,24141.33,24141.33,0.1,0
2006-01-13,24141.28,24141.28,24141.28,24141.28,-0.0,0
2006-01-16,24033.51,24033.51,24033.51,24033.51,-0.45,0
2006-01-17,23914.28,23914.28,23914.28,23914.28,-0.5,0
2006-01-18,23859.82,23859.82,23859.82,23859.82,-0.23,0
2006-01-19,23859.77,23859.77,23859.77,23859.77,-0.0,0
2006-01-20,23814.59,23814.59,23814.59,23814.59,-0.19,0
2006-01-23,23737.86,23737.86,23737.86,23737.86,-0.32,0
2006-01-24,23830.2,23830.2,23830.2,23830.2,0.39,0
2006-01-25,23765.06,23765.06,23765.06,23765.06,-0.27,0
2006-01-26,23872.01,23872.01,23872.01,23872.01,0.45,0
2006-01-27,23831.1,23831.1,23831.1,23831.1,-0.17,0
2006-01-30,23705.27,23705.27,23705.27,23705.27,-0.53,0
2006-01-31,23679.44,23679.44,23679.44,23679.44,-0.11,0
2006-02-01,23770.74,23770.74,23770.74,23770.74,0.39,0
2006-02-02,23763.1,23763.1,23763.1,23763.1,-0.03,0
2006-02-03,23653.19,23653.19,23653.19,23653.19,-0.46,0
2006-02-06,23696.7,23696.7,23696.7,23696.7,0.18,0
2006-02-07,23737.57,23737.57,23737.57,23737.57,0.17,0
2006-02-08,23794.02,23794.02,23794.02,23794.02,0.24,0
2006-02-09,23851.77,23851.77,23851.77,23851.77,0.24,0
2006-02-10,23953.57,23953.57,23953.57,23953.57,0.43,0
2006-02-13,23959.07,23959.07,23959.07,23959.07,0.02,0
2006-02-14,24123.11,24123.11,24123.11,24123.11,0.68,0
2006-02-15,24184.18,24184.18,24184.18,24184.18,0.25,0
2006-02-16,24111.33,24111.33,24111.33,24111.33,-0.3,0
2006-02-17,24093.55,24093.55,24093.55,24093.55,-0.07,0
2006-02-20,23994.63,23994.63,23994.63,23994.63,-0.41,0
2006-02-21,23830.6,23830.6,23830.6,23830.6,-0.68,0
2006-02-22,23908.8,23908.8,23908.8,23908.8,0.33,0
2006-02-23,23764.04,23764.04,23764.04,23764.04,-0.61,0
2006-02-24,23953.64,23953.64,23953.64,23953.64,0.8,0
2006-02-27,23996.09,23996.09,23996.09,23996.09,0.18,0
2006-02-28,23842.99,23842.99,23842.99,23842.99,-0.64,0
2006-03-01,23789.78,23789.78,23789.78,23789.78,-0.22,0
2006-03-02,23841.97,23841.97,23841.97,23841.97,0.22,0
2006-03-03,23841.91,23841.91,23841.91,23841.91,-0.0,0
2006-03-06,23748.16,23748.16,23748.16,23748.16,-0.39,0
2006-03-07,23715.47,23715.47,23715.47,23715.47,-0.14,0
2006-03-08,23628.93,23628.93,23628.93,23628.93,-0.36,0
2006-03-09,23579.75,23579.75,23579.75,23579.75,-0.21,0
2006-03-10,23540.07,23540.07,23540.07,23540.07,-0.17,0
2006-03-13,23540.02,23540.02,23540.02,23540.02,-0.0,0
2006-03-14,23539.97,23539.97,23539.97,23539.97,-0.0,0
2006-03-15,23558.32,23558.32,23558.32,23558.32,0.08,0
2006-03-16,23401.52,23401.52,23401.52,23401.52,-0.67,0
2006-03-17,23405.75,23405.75,23405.75,23405.75,0.02,0
2006-03-20,23404.77,23404.77,23404.77,23404.77,-0.0,0
2006-03-27,23368.57,23368.57,23368.57,23368.57,-0.15,0
2006-03-28,23368.52,23368.52,23368.52,23368.52,-0.0,0
2006-03-29,23313.78,23313.78,23313.78,23313.78,-0.23,0
2006-03-30,23313.73,23313.73,23313.73,23313.73,-0.0,0
2006-03-31,23336.6,23336.6,23336.6,23336.6,0.1,0
2006-04-03,23434.42,23434.42,23434.42,23434.42,0.42,0
2006-04-04,23296.15,23296.15,23296.15,23296.15,-0.59,0
2006-04-05,23362.34,23362.34,23362.34,23362.34,0.28,0
2006-04-06,23259.64,23259.64,23259.64,23259.64,-0.44,0
2006-04-07,23339.25,23339.25,23339.25,23339.25,0.34,0
2006-04-11,23258.65,23258.65,23258.65,23258.65,-0.35,0
2006-04-12,23221.51,23221.51,23221.51,23221.51,-0.16,0
2006-04-13,23221.46,23221.46,23221.46,23221.46,-0.0,0
2006-04-18,23154.17,23154.17,23154.17,23154.17,-0.29,0
2006-04-19,23145.13,23145.13,23145.13,23145.13,-0.04,0
2006-04-20,23276.51,23276.51,23276.51,23276.51,0.57,0
2006-04-21,23276.46,23276.46,23276.46,23276.46,-0.0,0
2006-04-24,23276.41,23276.41,23276.41,23276.41,-0.0,0
2006-04-25,23276.36,23276.36,23276.36,23276.36,-0.0,0
2006-04-26,23248.0,23248.0,23248.0,23248.0,-0.12,0
2006-04-27,23247.95,23247.95,23247.95,23247.95,-0.0,0
2006-04-28,23301.22,23301.22,23301.22,23301.22,0.23,0
2006-05-02,23466.61,23466.61,23466.61,23466.61,0.71,0
2006-05-03,23466.56,23466.56,23466.56,23466.56,-0.0,0
2006-05-04,23652.67,23652.67,23652.67,23652.67,0.79,0
2006-05-05,23958.66,23958.66,23958.66,23958.66,1.29,0
2006-05-08,24218.77,24218.77,24218.77,24218.77,1.09,0
2006-05-09,24405.95,24405.95,24405.95,24405.95,0.77,0
2006-05-10,24395.87,24395.87,24395.87,24395.87,-0.04,0
2006-05-11,24369.2,24369.2,24369.2,24369.2,-0.11,0
2006-05-12,24280.85,24280.85,24280.85,24280.85,-0.36,0
2006-05-15,24235.96,24235.96,24235.96,24235.96,-0.18,0
2006-05-16,24235.91,24235.91,24235.91,24235.91,-0.0,0
2006-05-17,24250.79,24250.79,24250.79,24250.79,0.06,0
2006-05-18,24358.36,24358.36,24358.36,24358.36,0.44,0
2006-05-19,24440.08,24440.08,24440.08,24440.08,0.34,0
2006-05-22,24478.31,24478.31,24478.31,24478.31,0.16,0
2006-05-23,24583.46,24583.46,24583.46,24583.46,0.43,0
2006-05-24,24564.73,24564.73,24564.73,24564.73,-0.08,0
2006-05-25,24622.94,24622.94,24622.94,24622.94,0.24,0
2006-05-26,24622.89,24622.89,24622.89,24622.89,-0.0,0
2006-05-30,24711.56,24711.56,24711.56,24711.56,0.36,0
2006-05-31,24745.66,24745.66,24745.66,24745.66,0.14,0
2006-06-01,24760.47,24760.47,24760.47,24760.47,0.06,0
2006-06-02,24612.38,24612.38,24612.38,24612.38,-0.6,0
2006-06-05,24593.15,24593.15,24593.15,24593.15,-0.08,0
2006-06-06,24585.8,24585.8,24585.8,24585.8,-0.03,0
2006-06-07,24555.49,24555.49,24555.49,24555.49,-0.12,0
2006-06-08,24682.86,24682.86,24682.86,24682.86,0.52,0
2006-06-09,24906.54,24906.54,24906.54,24906.54,0.91,0
2006-06-12,25046.32,25046.32,25046.32,25046.32,0.56,0
2006-06-13,25242.91,25242.91,25242.91,25242.91,0.78,0
2006-06-14,25088.54,25088.54,25088.54,25088.54,-0.61,0
2006-06-15,24836.58,24836.58,24836.58,24836.58,-1.0,0
2006-06-16,24751.82,24751.82,24751.82,24751.82,-0.34,0
2006-06-19,24972.06,24972.06,24972.06,24972.06,0.89,0
2006-06-20,25021.24,25021.24,25021.24,25021.24,0.2,0
2006-06-21,25219.29,25219.29,25219.29,25219.29,0.79,0
2006-06-22,25345.56,25345.56,25345.56,25345.56,0.5,0
2006-06-23,25668.69,25668.69,25668.69,25668.69,1.27,0
2006-06-26,25920.74,25920.74,25920.74,25920.74,0.98,0
2006-06-27,25920.68,25920.68,25920.68,25920.68,-0.0,0
2006-06-28,25889.8,25889.8,25889.8,25889.8,-0.12,0
2006-06-29,25836.54,25836.54,25836.54,25836.54,-0.21,0
2006-06-30,26161.15,26161.15,26161.15,26161.15,1.26,0
2006-07-03,26118.26,26118.26,26118.26,26118.26,-0.16,0
2006-07-04,26268.81,26268.81,26268.81,26268.81,0.58,0
2006-07-05,26268.75,26268.75,26268.75,26268.75,-0.0,0
2006-07-06,26374.74,26374.74,26374.74,26374.74,0.4,0
2006-07-07,26701.97,26701.97,26701.97,26701.97,1.24,0
2006-07-10,26945.76,26945.76,26945.76,26945.76,0.91,0
2006-07-11,27042.32,27042.32,27042.32,27042.32,0.36,0
2006-07-12,27097.3,27097.3,27097.3,27097.3,0.2,0
2006-07-13,27139.63,27139.63,27139.63,27139.63,0.16,0
2006-07-14,27139.57,27139.57,27139.57,27139.57,-0.0,0
2006-07-17,27075.26,27075.26,27075.26,27075.26,-0.24,0
2006-07-18,27087.47,27087.47,27087.47,27087.47,0.05,0
2006-07-19,27095.44,27095.44,27095.44,27095.44,0.03,0
2006-07-20,27275.24,27275.24,27275.24,27275.24,0.66,0
2006-07-21,27476.35,27476.35,27476.35,27476.35,0.74,0
2006-07-24,27638.65,27638.65,27638.65,27638.65,0.59,0
2006-07-25,27340.78,27340.78,27340.78,27340.78,-1.08,0
2006-07-26,27426.04,27426.04,27426.04,27426.04,0.31,0
2006-07-27,27502.09,27502.09,27502.09,27502.09,0.28,0
2006-07-28,27672.3,27672.3,27672.3,27672.3,0.62,0
2006-07-31,27880.5,27880.5,27880.5,27880.5,0.75,0
2006-08-01,28233.55,28233.55,28233.55,28233.55,1.27,0
2006-08-02,28233.48,28233.48,28233.48,28233.48,-0.0,0
2006-08-03,28592.14,28592.14,28592.14,28592.14,1.27,0
2006-08-04,28918.67,28918.67,28918.67,28918.67,1.14,0
2006-08-07,29264.02,29264.02,29264.02,29264.02,1.19,0
2006-08-08,29768.65,29768.65,29768.65,29768.65,1.72,0
2006-08-09,30320.7,30320.7,30320.7,30320.7,1.85,0
2006-08-10,31121.55,31121.55,31121.55,31121.55,2.64,0
2006-08-11,31720.9,31720.9,31720.9,31720.9,1.93,0
2006-08-14,32155.78,32155.78,32155.78,32155.78,1.37,0
2006-08-15,32949.34,32949.34,32949.34,32949.34,2.47,0
2006-08-16,33617.76,33617.76,33617.76,33617.76,2.03,0
2006-08-17,34568.59,34568.59,34568.59,34568.59,2.83,0
2006-08-18,35068.84,35068.84,35068.84,35068.84,1.45,0
2006-08-21,34783.22,34783.22,34783.22,34783.22,-0.81,0
2006-08-22,33512.32,33512.32,33512.32,33512.32,-3.65,0
2006-08-23,32369.66,32369.66,32369.66,32369.66,-3.41,0
2006-08-24,31192.29,31192.29,31192.29,31192.29,-3.64,0
2006-08-25,30925.24,30925.24,30925.24,30925.24,-0.86,0
2006-08-28,31913.62,31913.62,31913.62,31913.62,3.2,0
2006-08-29,33041.67,33041.67,33041.67,33041.67,3.53,0
2006-08-30,33579.28,33579.28,33579.28,33579.28,1.63,0
2006-08-31,33096.37,33096.37,33096.37,33096.37,-1.44,0
2006-09-01,32337.15,32337.15,32337.15,32337.15,-2.29,0
2006-09-04,32428.25,32428.25,32428.25,32428.25,0.28,0
2006-09-05,32596.88,32596.88,32596.88,32596.88,0.52,0
2006-09-06,32596.79,32596.79,32596.79,32596.79,-0.0,0
2006-09-07,32742.23,32742.23,32742.23,32742.23,0.45,0
2006-09-08,33121.26,33121.26,33121.26,33121.26,1.16,0
2006-09-11,33121.16,33121.16,33121.16,33121.16,-0.0,0
2006-09-12,33113.94,33113.94,33113.94,33113.94,-0.02,0
2006-09-13,33113.85,33113.85,33113.85,33113.85,-0.0,0
2006-09-14,33113.76,33113.76,33113.76,33113.76,-0.0,0
2006-09-15,33334.36,33334.36,33334.36,33334.36,0.67,0
2006-09-18,33040.21,33040.21,33040.21,33040.21,-0.88,0
2006-09-19,33040.13,33040.13,33040.13,33040.13,-0.0,0
2006-09-20,33333.64,33333.64,33333.64,33333.64,0.89,0
2006-09-21,33446.55,33446.55,33446.55,33446.55,0.34,0
2006-09-22,33212.41,33212.41,33212.41,33212.41,-0.7,0
2006-09-25,33082.2,33082.2,33082.2,33082.2,-0.39,0
2006-09-26,32804.4,32804.4,32804.4,32804.4,-0.84,0
2006-09-27,32610.83,32610.83,32610.83,32610.83,-0.59,0
2006-09-28,32485.0,32485.0,32485.0,32485.0,-0.39,0
2006-09-29,32554.6,32554.6,32554.6,32554.6,0.21,0
2006-10-03,32530.17,32530.17,32530.17,32530.17,-0.08,0
2006-10-04,32565.44,32565.44,32565.44,32565.44,0.11,0
2006-10-05,32215.57,32215.57,32215.57,32215.57,-1.07,0
2006-10-06,32662.95,32662.95,32662.95,32662.95,1.39,0
2006-10-09,33183.31,33183.31,33183.31,33183.31,1.59,0
2006-10-10,33592.26,33592.26,33592.26,33592.26,1.23,0
2006-10-11,33654.14,33654.14,33654.14,33654.14,0.18,0
2006-10-12,33687.49,33687.49,33687.49,33687.49,0.1,0
2006-10-13,33505.49,33505.49,33505.49,33505.49,-0.54,0
2006-10-16,33593.87,33593.87,33593.87,33593.87,0.26,0
2006-10-17,33594.28,33594.28,33594.28,33594.28,0.0,0
2006-10-18,33279.17,33279.17,33279.17,33279.17,-0.94,0
2006-10-19,33019.98,33019.98,33019.98,33019.98,-0.78,0
2006-10-20,32856.94,32856.94,32856.94,32856.94,-0.49,0
2006-10-25,32856.4,32856.4,32856.4,32856.4,-0.0,0
2006-10-26,32856.31,32856.31,32856.31,32856.31,-0.0,0
2006-10-27,32652.07,32652.07,32652.07,32652.07,-0.62,0
2006-10-30,32651.98,32651.98,32651.98,32651.98,-0.0,0
2006-10-31,32643.68,32643.68,32643.68,32643.68,-0.03,0
2006-11-01,32897.31,32897.31,32897.31,32897.31,0.78,0
2006-11-02,33473.16,33473.16,33473.16,33473.16,1.75,0
2006-11-03,33526.55,33526.55,33526.55,33526.55,0.16,0
2006-11-06,33365.81,33365.81,33365.81,33365.81,-0.48,0
2006-11-07,33128.7,33128.7,33128.7,33128.7,-0.71,0
2006-11-08,33128.62,33128.62,33128.62,33128.62,-0.0,0
