"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2019","0.20","0.20","0.00","0.00","0.05K","0.00%"
"10/09/2019","0.20","0.20","0.00","0.00","10.00K","0.00%"
"04/09/2019","0.20","0.20","0.00","0.00","0.50K","0.00%"
"03/09/2019","0.20","0.20","0.20","0.20","355.00K","0.00%"
"02/09/2019","0.20","0.20","0.20","0.20","230.00K","0.00%"
"30/08/2019","0.20","0.20","0.00","0.00","1.00K","0.00%"
"29/08/2019","0.20","0.20","0.00","0.00","30.00K","0.00%"
"28/08/2019","0.20","0.20","0.00","0.00","5.00K","0.00%"
"27/08/2019","0.20","0.20","0.00","0.00","60.10K","0.00%"
"23/08/2019","0.20","0.20","0.00","0.00","20.00K","0.00%"
"22/08/2019","0.20","0.20","0.20","0.20","265.00K","0.00%"
"16/08/2019","0.20","0.20","0.00","0.00","0.01K","0.00%"
"09/08/2019","0.20","0.20","0.00","0.00","0.01K","0.00%"
"08/08/2019","0.20","0.20","0.00","0.00","5.70K","0.00%"
"07/08/2019","0.20","0.20","0.00","0.00","0.30K","0.00%"
"06/08/2019","0.20","0.20","0.00","0.00","40.00K","0.00%"
"02/08/2019","0.20","0.20","0.00","0.00","2.00K","0.00%"
"01/08/2019","0.20","0.20","0.00","0.00","0.50K","0.00%"
"31/07/2019","0.20","0.20","0.20","0.20","430.09K","0.00%"
"30/07/2019","0.20","0.20","0.00","0.00","30.50K","0.00%"
"29/07/2019","0.20","0.20","0.00","0.00","4.50K","0.00%"
"26/07/2019","0.20","0.20","0.00","0.00","0.20K","0.00%"
"24/07/2019","0.20","0.20","0.00","0.00","0.10K","0.00%"
"22/07/2019","0.20","0.20","0.00","0.00","0.15K","0.00%"
"19/07/2019","0.20","0.20","0.00","0.00","0.01K","0.00%"
"18/07/2019","0.20","0.20","0.00","0.00","0.09K","0.00%"
"17/07/2019","0.20","0.20","0.00","0.00","10.00K","0.00%"
"16/07/2019","0.20","0.20","0.00","0.00","105.53K","0.00%"
"11/07/2019","0.20","0.20","0.00","0.00","10.10K","0.00%"
"10/07/2019","0.20","0.20","0.00","0.00","11.00K","0.00%"
"09/07/2019","0.20","0.20","0.00","0.00","1.10K","0.00%"
"08/07/2019","0.20","0.20","0.00","0.00","179.00K","0.00%"
"05/07/2019","0.20","0.20","0.00","0.00","5.10K","0.00%"
"04/07/2019","0.20","0.20","0.00","0.00","17.10K","0.00%"
"03/07/2019","0.20","0.20","0.00","0.00","126.40K","0.00%"
"02/07/2019","0.20","0.20","0.20","0.20","335.14K","0.00%"
"25/06/2019","0.20","0.20","0.00","0.00","0.10K","0.00%"
"20/06/2019","0.20","0.20","0.00","0.00","0.10K","0.00%"
"19/06/2019","0.20","0.20","0.00","0.00","5.01K","0.00%"
"17/06/2019","0.20","0.20","0.00","0.00","26.70K","0.00%"
"07/06/2019","0.20","0.20","0.00","0.00","15.00K","0.00%"
"06/06/2019","0.20","0.20","0.00","0.00","60.20K","0.00%"
"03/06/2019","0.20","0.20","0.00","0.00","0.10K","0.00%"
"31/05/2019","0.20","0.20","0.00","0.00","0.60K","0.00%"
"30/05/2019","0.20","0.20","0.00","0.00","5.00K","0.00%"
"28/05/2019","0.20","0.20","0.00","0.00","7.00K","0.00%"
"27/05/2019","0.20","0.20","0.00","0.00","2.00K","0.00%"
"23/05/2019","0.20","0.20","0.00","0.00","0.10K","0.00%"
"22/05/2019","0.20","0.20","0.00","0.00","1.05K","0.00%"
"21/05/2019","0.20","0.20","0.00","0.00","3.00K","0.00%"
"20/05/2019","0.20","0.20","0.00","0.00","0.50K","0.00%"
"17/05/2019","0.20","0.20","0.00","0.00","120.10K","0.00%"
"16/05/2019","0.20","0.20","0.00","0.00","141.90K","0.00%"
"14/05/2019","0.20","0.20","0.00","0.00","1.00K","0.00%"
"13/05/2019","0.20","0.20","0.00","0.00","0.10K","0.00%"
"10/05/2019","0.20","0.20","0.00","0.00","15.10K","0.00%"
"09/05/2019","0.20","0.20","0.00","0.00","0.50K","0.00%"
"08/05/2019","0.20","0.20","0.00","0.00","15.20K","0.00%"
"07/05/2019","0.20","0.20","0.20","0.20","732.10K","0.00%"
"06/05/2019","0.20","0.20","0.00","0.00","483.20K","0.00%"
"03/05/2019","0.20","0.20","0.00","0.00","1.00K","0.00%"
"02/05/2019","0.20","0.20","0.20","0.20","101.30K","0.00%"
"29/04/2019","0.20","0.20","0.00","0.00","74.30K","0.00%"
"26/04/2019","0.20","0.20","0.00","0.00","14.00K","0.00%"
"25/04/2019","0.20","0.20","0.00","0.00","25.00K","0.00%"
"24/04/2019","0.20","0.20","0.00","0.00","2.75K","0.00%"
"23/04/2019","0.20","0.20","0.00","0.00","5.00K","0.00%"
"18/04/2019","0.20","0.20","0.00","0.00","0.02K","0.00%"
"17/04/2019","0.20","0.20","0.00","0.00","1.00K","0.00%"
"16/04/2019","0.20","0.20","0.00","0.00","10.68K","0.00%"
"15/04/2019","0.20","0.20","0.00","0.00","4.99K","0.00%"
"12/04/2019","0.20","0.20","0.00","0.00","0.01K","0.00%"
"10/04/2019","0.20","0.20","0.00","0.00","0.50K","0.00%"
"04/04/2019","0.20","0.20","0.00","0.00","7.00K","0.00%"
"03/04/2019","0.20","0.20","0.00","0.00","0.20K","0.00%"
"02/04/2019","0.20","0.20","0.00","0.00","5.00K","0.00%"
"01/04/2019","0.20","0.20","0.00","0.00","5.75K","0.00%"
"29/03/2019","0.20","0.20","0.00","0.00","2.20K","0.00%"
"28/03/2019","0.20","0.20","0.00","0.00","5.50K","0.00%"
"25/03/2019","0.20","0.20","0.00","0.00","5.00K","0.00%"
"21/03/2019","0.20","0.20","0.20","0.20","122.70K","0.00%"
"19/03/2019","0.20","0.20","0.00","0.00","0.20K","0.00%"
"15/03/2019","0.20","0.20","0.00","0.00","100.00K","0.00%"
"13/03/2019","0.20","0.20","0.00","0.00","18.20K","0.00%"
"12/03/2019","0.20","0.20","0.20","0.20","520.00K","0.00%"
"11/03/2019","0.20","0.20","0.20","0.20","140.00K","0.00%"
"08/03/2019","0.20","0.20","0.20","0.20","442.00K","0.00%"
"07/03/2019","0.20","0.20","0.20","0.20","940.05K","0.00%"
"06/03/2019","0.20","0.20","0.20","0.20","428.86K","0.00%"
"05/03/2019","0.20","0.20","0.00","0.00","127.00K","0.00%"
"04/03/2019","0.20","0.20","0.20","0.20","176.36K","0.00%"
"01/03/2019","0.20","0.20","0.20","0.20","935.42K","0.00%"
"28/02/2019","0.20","0.20","0.20","0.20","38.52M","0.00%"
"27/02/2019","0.20","0.20","0.21","0.20","2.00M","0.00%"
"26/02/2019","0.20","0.20","0.20","0.20","50.81M","0.00%"
"25/02/2019","0.20","0.20","0.20","0.20","1.00M","0.00%"
"22/02/2019","0.20","0.20","0.00","0.00","16.00K","0.00%"
"21/02/2019","0.20","0.20","0.20","0.20","210.00K","0.00%"
"20/02/2019","0.20","0.20","0.20","0.20","564.05K","0.00%"
"19/02/2019","0.20","0.20","0.00","0.00","2.09K","0.00%"
"18/02/2019","0.20","0.20","0.20","0.20","606.00K","0.00%"
"15/02/2019","0.20","0.20","0.20","0.20","965.00K","0.00%"
"14/02/2019","0.20","0.20","0.20","0.20","243.00K","0.00%"
"13/02/2019","0.20","0.20","0.20","0.20","940.46K","0.00%"
"12/02/2019","0.20","0.20","0.00","0.00","90.16K","0.00%"
"11/02/2019","0.20","0.20","0.00","0.00","0.00K","0.00%"
"08/02/2019","0.20","0.20","0.00","0.00","134.00K","0.00%"
"07/02/2019","0.20","0.20","0.21","0.20","1.13M","0.00%"
"17/08/2018","0.20","0.22","0.22","0.20","420.85K","-9.09%"
"16/08/2018","0.22","0.20","0.22","0.21","1.02M","10.00%"
"15/08/2018","0.20","0.20","0.00","0.00","335.00K","0.00%"
"14/08/2018","0.20","0.21","0.21","0.20","747.21K","-4.76%"
"13/08/2018","0.21","0.22","0.21","0.21","473.38K","-4.55%"
"10/08/2018","0.22","0.24","0.22","0.22","1.09M","-8.33%"
"09/08/2018","0.24","0.26","0.24","0.24","2.46M","-7.69%"
"08/08/2018","0.26","0.26","0.26","0.26","165.52K","0.00%"
"07/08/2018","0.26","0.24","0.26","0.24","886.56K","8.33%"
"06/08/2018","0.24","0.22","0.24","0.24","556.00K","9.09%"
"03/08/2018","0.22","0.20","0.22","0.22","619.05K","10.00%"
"02/08/2018","0.20","0.20","0.00","0.00","92.12K","0.00%"
"01/08/2018","0.20","0.22","0.23","0.20","922.95K","-9.09%"
"31/07/2018","0.22","0.20","0.22","0.21","1.02M","10.00%"
"30/07/2018","0.20","0.20","0.20","0.20","1.65M","0.00%"
"27/07/2018","0.20","0.20","0.20","0.20","191.00K","0.00%"
"26/07/2018","0.20","0.20","0.20","0.20","470.90K","0.00%"
"25/07/2018","0.20","0.20","0.00","0.00","50.10K","0.00%"
"24/07/2018","0.20","0.20","0.00","0.00","10.00K","0.00%"
"23/07/2018","0.20","0.20","0.20","0.20","689.95K","0.00%"
"20/07/2018","0.20","0.21","0.20","0.20","150.50K","-4.76%"
"19/07/2018","0.21","0.21","0.21","0.21","657.00K","0.00%"
"18/07/2018","0.21","0.22","0.21","0.21","1.08M","-4.55%"
"17/07/2018","0.22","0.22","0.00","0.00","11.22K","0.00%"
"16/07/2018","0.22","0.24","0.22","0.22","330.50K","-8.33%"
"13/07/2018","0.24","0.24","0.00","0.00","60.00K","0.00%"
"12/07/2018","0.24","0.24","0.00","0.00","209.31K","0.00%"
"11/07/2018","0.24","0.22","0.24","0.24","683.45K","9.09%"
"10/07/2018","0.22","0.23","0.24","0.22","643.00K","-4.35%"
"09/07/2018","0.23","0.22","0.23","0.22","846.48K","4.55%"
"06/07/2018","0.22","0.20","0.22","0.22","330.00K","10.00%"
"05/07/2018","0.20","0.20","0.20","0.20","3.24M","0.00%"
"04/07/2018","0.20","0.21","0.20","0.20","1.59M","-4.76%"
"03/07/2018","0.21","0.21","0.00","0.00","421.34K","0.00%"
"02/07/2018","0.21","0.21","0.00","0.00","30.80K","0.00%"
"29/06/2018","0.21","0.21","0.00","0.00","384.10K","0.00%"
"28/06/2018","0.21","0.21","0.21","0.21","434.01K","-4.55%"
"27/06/2018","0.22","0.22","0.22","0.22","364.94K","-4.35%"
"26/06/2018","0.23","0.23","0.23","0.23","130.80K","0.00%"
"25/06/2018","0.23","0.23","0.23","0.23","47.98K","0.00%"
"22/06/2018","0.23","0.23","0.23","0.23","368.43K","4.55%"
"21/06/2018","0.22","0.22","0.22","0.21","689.51K","-4.35%"
"20/06/2018","0.23","0.24","0.00","0.00","171.61K","0.00%"
"19/06/2018","0.23","0.25","0.25","0.23","1.58M","-4.17%"
"14/06/2018","0.24","0.24","0.24","0.24","263.06K","4.35%"
"13/06/2018","0.23","0.23","0.23","0.23","100.00K","4.55%"
"12/06/2018","0.22","0.21","0.22","0.21","1.10M","4.76%"
"11/06/2018","0.21","0.20","0.21","0.20","650.00K","5.00%"
"08/06/2018","0.20","0.20","0.20","0.20","152.30K","0.00%"
"07/06/2018","0.20","0.20","0.20","0.20","143.65K","0.00%"
"06/06/2018","0.20","0.20","0.20","0.20","256.05K","0.00%"
"05/06/2018","0.20","0.21","0.21","0.20","2.55M","0.00%"
"04/06/2018","0.20","0.20","0.20","0.20","1.40M","0.00%"
"01/06/2018","0.20","0.20","0.20","0.20","31.50K","0.00%"
"31/05/2018","0.20","0.20","0.20","0.20","11.00K","0.00%"
"30/05/2018","0.20","0.20","0.20","0.20","41.75K","0.00%"
"28/05/2018","0.20","0.20","0.20","0.20","154.50K","-4.76%"
"25/05/2018","0.21","0.22","0.21","0.21","326.53K","-8.70%"
"24/05/2018","0.23","0.23","0.23","0.23","31.78K","0.00%"
"23/05/2018","0.23","0.23","0.23","0.23","580.53K","-4.17%"
"22/05/2018","0.24","0.24","0.24","0.24","509.34K","0.00%"
"21/05/2018","0.24","0.24","0.24","0.24","355.67K","-4.00%"
"18/05/2018","0.25","0.26","0.26","0.25","956.50K","-3.85%"
"17/05/2018","0.26","0.27","0.27","0.26","915.00K","-3.70%"
"16/05/2018","0.27","0.27","0.27","0.27","2.67M","-3.57%"
"15/05/2018","0.28","0.28","0.28","0.28","90.20K","0.00%"
"14/05/2018","0.28","0.28","0.28","0.28","200.10K","-3.45%"
"10/05/2018","0.29","0.27","0.29","0.27","881.94K","3.57%"
"09/05/2018","0.28","0.28","0.28","0.28","28.76K","0.00%"
"08/05/2018","0.28","0.28","0.28","0.28","881.89K","-3.45%"
"07/05/2018","0.29","0.29","0.29","0.29","1.10K","0.00%"
"03/05/2018","0.29","0.29","0.29","0.29","0.01K","0.00%"
"02/05/2018","0.29","0.29","0.29","0.29","63.00K","0.00%"
"30/04/2018","0.29","0.29","0.29","0.29","21.76K","0.00%"
"26/04/2018","0.29","0.29","0.29","0.29","5.00K","0.00%"
"25/04/2018","0.29","0.29","0.29","0.29","0.75K","0.00%"
"24/04/2018","0.29","0.29","0.29","0.29","601.97K","-3.33%"
"23/04/2018","0.30","0.30","0.30","0.30","60.00K","0.00%"
"20/04/2018","0.30","0.30","0.30","0.30","50.00K","0.00%"
"19/04/2018","0.30","0.30","0.30","0.30","1.09M","3.45%"
"18/04/2018","0.29","0.29","0.29","0.29","91.00K","0.00%"
"17/04/2018","0.29","0.29","0.29","0.29","521.82K","-3.33%"
"13/04/2018","0.30","0.30","0.30","0.30","16.50K","0.00%"
"12/04/2018","0.30","0.29","0.00","0.00","21.19K","0.00%"
"11/04/2018","0.30","0.30","0.30","0.30","0.30K","0.00%"
"10/04/2018","0.30","0.30","0.30","0.30","961.10K","0.00%"
"09/04/2018","0.30","0.30","0.30","0.30","460.73K","-3.23%"
"06/04/2018","0.31","0.30","0.31","0.30","1.34M","0.00%"
"05/04/2018","0.31","0.31","0.31","0.31","591.70K","-3.12%"
"04/04/2018","0.32","0.32","0.32","0.32","218.87K","0.00%"
"03/04/2018","0.32","0.32","0.32","0.32","1.94M","-3.03%"
"29/03/2018","0.33","0.33","0.33","0.33","1.35M","0.00%"
"28/03/2018","0.33","0.33","0.33","0.33","3.16M","-2.94%"
"27/03/2018","0.34","0.34","0.34","0.34","200.00K","-2.86%"
"22/03/2018","0.35","0.35","0.35","0.35","100.00K","0.00%"
"20/03/2018","0.35","0.35","0.35","0.35","100.00K","-2.78%"
"16/03/2018","0.36","0.36","0.36","0.36","24.44K","0.00%"
"14/03/2018","0.36","0.36","0.36","0.36","91.53K","0.00%"
"12/03/2018","0.36","0.36","0.36","0.36","15.00K","0.00%"
"09/03/2018","0.36","0.36","0.36","0.36","520.75K","-2.70%"
"07/03/2018","0.37","0.37","0.37","0.37","4.70K","0.00%"
"06/03/2018","0.37","0.37","0.37","0.37","13.50K","0.00%"
"05/03/2018","0.37","0.37","0.37","0.37","505.00K","-2.63%"
"02/03/2018","0.38","0.38","0.38","0.38","3.55M","-5.00%"
"01/03/2018","0.40","0.40","0.40","0.40","27.00K","0.00%"
"20/02/2018","0.40","0.38","0.00","0.00","63.22K","0.00%"
"19/02/2018","0.40","0.40","0.40","0.40","100.40K","-4.76%"
"16/02/2018","0.42","0.42","0.42","0.42","111.00K","0.00%"
"15/02/2018","0.42","0.42","0.42","0.42","0.40K","0.00%"
"14/02/2018","0.42","0.42","0.42","0.42","1.00K","0.00%"
"13/02/2018","0.42","0.42","0.42","0.42","250.00K","-4.55%"
"12/02/2018","0.44","0.46","0.44","0.44","278.00K","-8.33%"
"08/02/2018","0.48","0.48","0.48","0.48","2.40K","0.00%"
"07/02/2018","0.48","0.48","0.48","0.48","0.22K","0.00%"
"06/02/2018","0.48","0.48","0.48","0.48","124.40K","-4.00%"
"31/01/2018","0.50","0.50","0.50","0.50","0.10K","0.00%"
"24/01/2018","0.50","0.50","0.50","0.50","10.75K","0.00%"
"23/01/2018","0.50","0.50","0.50","0.50","0.20K","0.00%"
"22/01/2018","0.50","0.50","0.50","0.50","1.00K","0.00%"
"16/01/2018","0.50","0.50","0.50","0.50","0.20K","0.00%"
"15/01/2018","0.50","0.50","0.50","0.50","3.95K","0.00%"
"12/01/2018","0.50","0.50","0.50","0.50","41.17K","0.00%"
"09/01/2018","0.50","0.50","0.50","0.50","141.50K","0.00%"
"03/01/2018","0.50","0.50","0.50","0.50","50.50K","0.00%"
"29/12/2017","0.50","0.50","0.50","0.50","8.50K","0.00%"
"28/12/2017","0.50","0.50","0.50","0.50","5.68K","0.00%"
"27/12/2017","0.50","0.50","0.50","0.50","13.00K","0.00%"
"21/12/2017","0.50","0.50","0.50","0.50","127.36K","0.00%"
"20/12/2017","0.50","0.50","0.50","0.50","7.98K","0.00%"
"08/12/2017","0.50","0.50","0.50","0.50","30.33K","0.00%"
"30/11/2017","0.50","0.50","0.50","0.50","0.50K","0.00%"
"28/11/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"27/11/2017","0.50","0.50","0.50","0.50","10.00K","0.00%"
"24/11/2017","0.50","0.50","0.50","0.50","100.00K","0.00%"
"17/11/2017","0.50","0.50","0.50","0.50","45.64K","0.00%"
"13/11/2017","0.50","0.50","0.50","0.50","0.12K","0.00%"
"09/11/2017","0.50","0.50","0.50","0.50","0.21K","0.00%"
"03/11/2017","0.50","0.50","0.50","0.50","0.01K","0.00%"
"02/11/2017","0.50","0.50","0.50","0.50","1.00K","0.00%"
"31/10/2017","0.50","0.50","0.50","0.50","30.00K","0.00%"
"30/10/2017","0.50","0.50","0.50","0.50","1.00K","0.00%"
"27/10/2017","0.50","0.50","0.50","0.50","17.00K","0.00%"
"24/10/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"20/10/2017","0.50","0.50","0.50","0.50","0.20K","0.00%"
"11/10/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"10/10/2017","0.50","0.50","0.50","0.50","20.20K","0.00%"
"06/10/2017","0.50","0.50","0.50","0.50","3.88K","0.00%"
"05/10/2017","0.50","0.50","0.50","0.50","500.50K","0.00%"
"04/10/2017","0.50","0.50","0.50","0.50","0.50K","0.00%"
"03/10/2017","0.50","0.50","0.50","0.50","2.94K","0.00%"
"29/09/2017","0.50","0.50","0.50","0.50","6.50K","0.00%"
"28/09/2017","0.50","0.50","0.50","0.50","1.52M","0.00%"
"27/09/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"26/09/2017","0.50","0.50","0.50","0.50","82.33K","0.00%"
"25/09/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"22/09/2017","0.50","0.50","0.50","0.50","1.00K","0.00%"
"21/09/2017","0.50","0.50","0.50","0.50","80.00K","0.00%"
"20/09/2017","0.50","0.50","0.50","0.50","1.00K","0.00%"
"19/09/2017","0.50","0.50","0.50","0.50","0.01K","0.00%"
"13/09/2017","0.50","0.50","0.50","0.50","8.47K","0.00%"
"08/09/2017","0.50","0.50","0.50","0.50","10.00K","0.00%"
"29/08/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"28/08/2017","0.50","0.50","0.50","0.50","0.13K","0.00%"
"25/08/2017","0.50","0.50","0.50","0.50","1.00K","0.00%"
"24/08/2017","0.50","0.50","0.50","0.50","16.73K","0.00%"
"21/08/2017","0.50","0.50","0.50","0.50","1.56K","0.00%"
"18/08/2017","0.50","0.50","0.50","0.50","2.50K","0.00%"
"17/08/2017","0.50","0.50","0.50","0.50","30.00K","0.00%"
"15/08/2017","0.50","0.50","0.50","0.50","0.60K","0.00%"
"11/08/2017","0.50","0.50","0.50","0.50","103.50K","0.00%"
"10/08/2017","0.50","0.50","0.50","0.50","3.55K","0.00%"
"09/08/2017","0.50","0.50","0.50","0.50","0.25K","0.00%"
"08/08/2017","0.50","0.50","0.50","0.50","11.18K","0.00%"
"07/08/2017","0.50","0.50","0.50","0.50","0.41K","0.00%"
"04/08/2017","0.50","0.50","0.50","0.50","0.90K","0.00%"
"03/08/2017","0.50","0.50","0.50","0.50","0.20K","0.00%"
"01/08/2017","0.50","0.50","0.50","0.50","0.50K","0.00%"
"31/07/2017","0.50","0.50","0.50","0.50","1.00K","0.00%"
"28/07/2017","0.50","0.50","0.50","0.50","24.30K","0.00%"
"24/07/2017","0.50","0.50","0.50","0.50","1.20K","0.00%"
"21/07/2017","0.50","0.50","0.50","0.50","2.00K","0.00%"
"20/07/2017","0.50","0.50","0.50","0.50","50.00K","0.00%"
"19/07/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"18/07/2017","0.50","0.50","0.50","0.50","20.85K","0.00%"
"14/07/2017","0.50","0.50","0.50","0.50","1.10K","0.00%"
"04/07/2017","0.50","0.50","0.50","0.50","150.00K","0.00%"
"23/06/2017","0.50","0.50","0.50","0.50","0.51K","0.00%"
"20/06/2017","0.50","0.50","0.50","0.50","55.00K","0.00%"
"15/06/2017","0.50","0.50","0.50","0.50","100.00K","0.00%"
"14/06/2017","0.50","0.50","0.50","0.50","9.60K","0.00%"
"13/06/2017","0.50","0.50","0.50","0.50","0.50K","0.00%"
"08/06/2017","0.50","0.50","0.50","0.50","21.50K","0.00%"
"02/06/2017","0.50","0.50","0.50","0.50","53.64K","0.00%"
"01/06/2017","0.50","0.50","0.50","0.50","327.27K","0.00%"
"31/05/2017","0.50","0.50","0.50","0.50","50.10K","0.00%"
"25/05/2017","0.50","0.50","0.50","0.50","1.00K","0.00%"
"23/05/2017","0.50","0.50","0.50","0.50","0.50K","0.00%"
"17/05/2017","0.50","0.50","0.50","0.50","4.36K","0.00%"
"16/05/2017","0.50","0.50","0.50","0.50","0.48K","0.00%"
"15/05/2017","0.50","0.50","0.50","0.50","9.00K","0.00%"
"11/05/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"09/05/2017","0.50","0.50","0.50","0.50","64.00K","0.00%"
"05/05/2017","0.50","0.50","0.50","0.50","0.60K","0.00%"
"04/05/2017","0.50","0.50","0.50","0.50","50.00K","0.00%"
"03/05/2017","0.50","0.50","0.50","0.50","0.01K","0.00%"
"02/05/2017","0.50","0.50","0.50","0.50","2.00K","0.00%"
"27/04/2017","0.50","0.50","0.50","0.50","1.08K","0.00%"
"26/04/2017","0.50","0.50","0.50","0.50","0.50K","0.00%"
"25/04/2017","0.50","0.50","0.50","0.50","1.00K","0.00%"
"21/04/2017","0.50","0.50","0.50","0.50","20.05K","0.00%"
"20/04/2017","0.50","0.50","0.50","0.50","8.75K","0.00%"
"19/04/2017","0.50","0.50","0.50","0.50","0.01K","0.00%"
"18/04/2017","0.50","0.50","0.50","0.50","20.00K","0.00%"
"12/04/2017","0.50","0.50","0.50","0.50","1.78K","0.00%"
"05/04/2017","0.50","0.50","0.50","0.50","8.60K","0.00%"
"04/04/2017","0.50","0.50","0.50","0.50","30.01K","0.00%"
"03/04/2017","0.50","0.50","0.50","0.50","339.66K","0.00%"
"31/03/2017","0.50","0.50","0.50","0.50","2.00K","0.00%"
"30/03/2017","0.50","0.50","0.50","0.50","339.66K","0.00%"
"29/03/2017","0.50","0.50","0.50","0.50","5.50K","0.00%"
"03/03/2017","0.50","0.50","0.50","0.50","100.00K","0.00%"
"28/02/2017","0.50","0.50","0.50","0.50","0.50K","0.00%"
"24/02/2017","0.50","0.50","0.50","0.50","5.00K","0.00%"
"21/02/2017","0.50","0.50","0.50","0.50","30.00K","0.00%"
"17/02/2017","0.50","0.50","0.50","0.50","273.21K","0.00%"
"16/02/2017","0.50","0.50","0.50","0.50","0.10K","0.00%"
"09/02/2017","0.50","0.50","0.50","0.50","2.50K","0.00%"
"08/02/2017","0.50","0.50","0.50","0.50","0.05K","0.00%"
"02/02/2017","0.50","0.50","0.50","0.50","0.89K","0.00%"
"19/01/2017","0.50","0.50","0.50","0.50","3.86K","0.00%"
"16/01/2017","0.50","0.50","0.50","0.50","0.36K","0.00%"
"09/01/2017","0.50","0.50","0.50","0.50","","0.00%"
"06/01/2017","0.50","0.50","0.50","0.50","50.00K","0.00%"
"21/12/2016","0.50","0.50","0.50","0.50","55.00K","0.00%"
"14/12/2016","0.50","0.50","0.50","0.50","51.20K","0.00%"
"06/12/2016","0.50","0.50","0.50","0.50","","0.00%"
"05/12/2016","0.50","0.50","0.50","0.50","1.00M","0.00%"
"22/11/2016","0.50","0.50","0.50","0.50","","0.00%"
"11/11/2016","0.50","0.50","0.50","0.50","","0.00%"
"31/10/2016","0.50","0.50","0.50","0.50","","0.00%"
"24/10/2016","0.50","0.50","0.50","0.50","90.00K","0.00%"
"19/10/2016","0.50","0.50","0.50","0.50","","0.00%"
"12/10/2016","0.50","0.50","0.50","0.50","","0.00%"
"29/09/2016","0.50","0.50","0.00","0.00","0.05K","0.00%"
"27/09/2016","0.50","0.50","0.50","0.50","","0.00%"
"16/09/2016","0.50","0.50","0.50","0.50","","0.00%"
"30/08/2016","0.50","0.50","0.50","0.50","","0.00%"
"26/08/2016","0.50","0.50","0.50","0.50","102.00K","0.00%"
"25/08/2016","0.50","0.50","0.50","0.50","","0.00%"
"22/08/2016","0.50","0.50","0.50","0.50","","0.00%"
"16/08/2016","0.50","0.50","0.50","0.50","31.00K","0.00%"
"12/08/2016","0.50","0.50","0.50","0.50","","0.00%"
"11/08/2016","0.50","0.50","0.50","0.50","","0.00%"
"08/08/2016","0.50","0.50","0.50","0.50","","0.00%"
"01/08/2016","0.50","0.50","0.50","0.50","","0.00%"
"22/07/2016","0.50","0.50","0.50","0.50","","0.00%"
"21/07/2016","0.50","0.50","0.50","0.50","","0.00%"
"19/07/2016","0.50","0.50","0.50","0.50","","0.00%"
"18/07/2016","0.50","0.50","0.50","0.50","500.20K","0.00%"
"15/07/2016","0.50","0.50","0.50","0.50","0.80K","0.00%"
"14/07/2016","0.50","0.50","0.50","0.50","1.10K","0.00%"
"13/07/2016","0.50","0.50","0.50","0.50","","0.00%"
"12/07/2016","0.50","0.50","0.50","0.50","","0.00%"
"08/07/2016","0.50","0.50","0.50","0.50","0.60K","0.00%"
"04/07/2016","0.50","0.50","0.50","0.50","","0.00%"
"28/06/2016","0.50","0.50","0.50","0.50","","0.00%"
"20/06/2016","0.50","0.50","0.50","0.50","","0.00%"
"16/06/2016","0.50","0.50","0.50","0.50","550.00K","0.00%"
"13/06/2016","0.50","0.50","0.50","0.50","","0.00%"
"08/06/2016","0.50","0.50","0.50","0.50","","0.00%"
"01/06/2016","0.50","0.50","0.50","0.50","","0.00%"
"25/05/2016","0.50","0.50","0.50","0.50","","0.00%"
"23/05/2016","0.50","0.50","0.50","0.50","100.00K","0.00%"
"20/05/2016","0.50","0.50","0.50","0.50","","0.00%"
"16/05/2016","0.50","0.50","0.50","0.50","","0.00%"
"06/05/2016","0.50","0.50","0.50","0.50","1.59M","0.00%"
"04/05/2016","0.50","0.50","0.50","0.50","6.94M","0.00%"
"03/05/2016","0.50","0.50","0.50","0.50","158.91K","0.00%"
"28/04/2016","0.50","0.50","0.50","0.50","600.00K","0.00%"
"27/04/2016","0.50","0.50","0.50","0.50","801.16K","0.00%"
"26/04/2016","0.50","0.50","0.50","0.50","2.00M","0.00%"
"25/04/2016","0.50","0.50","0.50","0.50","900.00K","0.00%"
"22/04/2016","0.50","0.50","0.50","0.50","","0.00%"
"20/04/2016","0.50","0.50","0.50","0.50","16.09K","0.00%"
"19/04/2016","0.50","0.50","0.50","0.50","5.09M","0.00%"
"18/04/2016","0.50","0.50","0.50","0.50","40.00M","0.00%"
"13/04/2016","0.50","0.50","0.50","0.50","300.00K","0.00%"
"12/04/2016","0.50","0.50","0.50","0.50","59.59M","0.00%"
"11/04/2016","0.50","0.50","0.50","0.50","44.98M","0.00%"
"08/04/2016","0.50","0.50","0.50","0.50","36.76M","0.00%"
"07/04/2016","0.50","0.50","0.50","0.50","79.02M","0.00%"
"05/04/2016","0.50","0.50","0.50","0.50","","0.00%"
"24/03/2016","0.50","0.50","0.50","0.50","2.72M","0.00%"
